CustomerKey,CustomerID,FirstName,LastName,CustomerSegment,CreditScore,RiskBand,HomeBranchKey,RelationshipStartYear,State
4436,CUST004436,Isabella,Gonzalez,Mass Market,712,Medium,35,2024,NY
4437,CUST004437,Olivia,Lopez,Affluent,716,Medium,11,2022,WA
4438,CUST004438,Liam,Garcia,Mass Market,689,Medium,20,2019,TX
4439,CUST004439,Ava,Kim,Affluent,807,Low,15,2016,AZ
4440,CUST004440,David,Lopez,Mass Market,656,High,18,2020,NY
4441,CUST004441,Ava,Wilson,Mass Market,661,Medium,17,2015,IL
4442,CUST004442,Elizabeth,Khan,Affluent,692,Medium,30,2020,WA
4443,CUST004443,Michael,Williams,Affluent,800,Low,8,2017,TX
4444,CUST004444,Robert,Murphy,Affluent,660,Medium,29,2018,IL
4445,CUST004445,Emma,Cook,Mass Market,702,Medium,32,2023,NC
4446,CUST004446,Ahmed,Anderson,Mass Market,693,Medium,26,2016,FL
4447,CUST004447,Ava,Martinez,Affluent,707,Medium,11,2018,MA
4448,CUST004448,James,Miller,Mass Market,630,High,36,2017,AZ
4449,CUST004449,Ava,Garcia,Mass Market,653,High,5,2021,MA
4450,CUST004450,Ethan,Smith,Mass Market,638,High,35,2020,NY
4451,CUST004451,Emma,Gonzalez,Affluent,698,Medium,16,2016,NY
4452,CUST004452,Maria,Murphy,Mass Market,688,Medium,13,2019,NY
4453,CUST004453,Emma,Davis,Mass Market,634,High,21,2021,AZ
4454,CUST004454,Robert,Rodriguez,Affluent,749,Low,40,2023,FL
4455,CUST004455,Linda,Martinez,Mass Market,722,Medium,1,2020,NY
4456,CUST004456,Liam,Williams,Affluent,726,Medium,26,2016,MA
4457,CUST004457,Liam,Martinez,Mass Market,687,Medium,33,2022,CA
4458,CUST004458,Jose,Garcia,Affluent,799,Low,18,2021,IL
4459,CUST004459,Ava,Lopez,Mass Market,732,Medium,17,2019,IL
4460,CUST004460,Mary,Kim,Mass Market,597,High,14,2021,AZ
4461,CUST004461,Ethan,Williams,Mass Market,750,Low,31,2020,NC
4462,CUST004462,Michael,Anderson,Mass Market,824,Low,36,2024,CA
4463,CUST004463,Lucas,Ali,Mass Market,745,Low,21,2015,FL
4464,CUST004464,Patricia,Jones,Mass Market,685,Medium,35,2024,MA
4465,CUST004465,Liam,Ali,Affluent,770,Low,17,2023,AZ
4466,CUST004466,Mei,Singh,Mass Market,736,Medium,37,2021,NC
4467,CUST004467,Noah,Nguyen,Affluent,780,Low,33,2021,TX
4468,CUST004468,Mary,Martinez,Mass Market,672,Medium,21,2024,MA
4469,CUST004469,Ethan,Jones,Mass Market,589,High,31,2024,CA
4470,CUST004470,Ahmed,Ali,Mass Market,659,High,9,2019,IL
4471,CUST004471,Linda,Johnson,High Net Worth,786,Low,6,2021,NC
4472,CUST004472,Isabella,Gonzalez,Mass Market,776,Low,17,2023,TX
4473,CUST004473,Robert,Miller,Mass Market,742,Low,36,2019,FL
4474,CUST004474,Ahmed,Garcia,Mass Market,676,Medium,34,2024,FL
4475,CUST004475,Noah,Brown,Mass Market,688,Medium,10,2018,CA
4476,CUST004476,Sofia,Smith,Mass Market,538,High,26,2023,TX
4477,CUST004477,Michael,Garcia,Mass Market,692,Medium,34,2024,AZ
4478,CUST004478,Ethan,Chen,Mass Market,609,High,36,2015,FL
4479,CUST004479,Robert,Brown,Mass Market,824,Low,3,2017,CA
4480,CUST004480,Jennifer,Davis,Affluent,690,Medium,12,2015,NY
4481,CUST004481,John,Murphy,Affluent,634,High,34,2015,GA
4482,CUST004482,Priya,Gonzalez,Mass Market,646,High,8,2022,NY
4483,CUST004483,Liam,Khan,Affluent,793,Low,39,2015,AZ
4484,CUST004484,Ethan,Gonzalez,High Net Worth,779,Low,8,2022,NY
4485,CUST004485,John,Martinez,Mass Market,713,Medium,13,2023,WA
4486,CUST004486,Mei,Williams,Mass Market,623,High,19,2021,NY
4487,CUST004487,Olivia,Martinez,Mass Market,671,Medium,21,2018,FL
4488,CUST004488,Noah,Nguyen,Small Business,730,Medium,4,2016,MA
4489,CUST004489,Priya,Kim,Affluent,707,Medium,9,2019,FL
4490,CUST004490,Elizabeth,Wilson,Mass Market,734,Medium,38,2020,WA
4491,CUST004491,Mary,Smith,Mass Market,652,High,13,2016,NY
4492,CUST004492,Raj,Gonzalez,Mass Market,627,High,12,2022,NY
4493,CUST004493,David,Hernandez,Mass Market,732,Medium,38,2020,GA
4494,CUST004494,John,Hernandez,Mass Market,646,High,2,2022,NY
4495,CUST004495,Priya,Ali,Mass Market,705,Medium,25,2021,GA
4496,CUST004496,John,Williams,Mass Market,694,Medium,1,2019,GA
4497,CUST004497,Elizabeth,Williams,Mass Market,750,Low,6,2020,FL
4498,CUST004498,James,Anderson,Affluent,746,Low,35,2019,WA
4499,CUST004499,Wei,Singh,Affluent,759,Low,38,2016,IL
4500,CUST004500,Sofia,Johnson,Mass Market,555,High,34,2024,NC
4501,CUST004501,Jose,Kim,Affluent,821,Low,13,2015,GA
4502,CUST004502,Olivia,Miller,Affluent,757,Low,19,2021,AZ
4503,CUST004503,Wei,Kim,Mass Market,696,Medium,37,2017,NC
4504,CUST004504,Wei,Garcia,Mass Market,569,High,25,2024,NC
4505,CUST004505,Mei,Smith,High Net Worth,829,Low,34,2022,FL
4506,CUST004506,Priya,Kim,Mass Market,681,Medium,36,2023,AZ
4507,CUST004507,Patricia,Patel,Affluent,783,Low,34,2024,MA
4508,CUST004508,John,Lopez,Mass Market,655,High,2,2024,WA
4509,CUST004509,Priya,Garcia,Mass Market,681,Medium,24,2024,MA
4510,CUST004510,Noah,Anderson,Mass Market,586,High,25,2016,NY
4511,CUST004511,Linda,Jones,Mass Market,736,Medium,2,2024,CA
4512,CUST004512,Priya,Murphy,Mass Market,679,Medium,23,2017,MA
4513,CUST004513,Noah,Kim,Mass Market,765,Low,12,2023,GA
4514,CUST004514,Elizabeth,Williams,Mass Market,690,Medium,36,2015,NY
4515,CUST004515,Jose,Jones,Affluent,791,Low,5,2024,MA
4516,CUST004516,Maria,Nguyen,Small Business,777,Low,21,2020,CA
4517,CUST004517,Sofia,Anderson,Affluent,738,Medium,19,2022,CA
4518,CUST004518,Sofia,Martinez,Mass Market,649,High,25,2017,NC
4519,CUST004519,Mei,Williams,Mass Market,538,High,7,2017,AZ
4520,CUST004520,Robert,Rodriguez,Mass Market,626,High,6,2023,NC
4521,CUST004521,Wei,Jones,Small Business,837,Low,28,2024,IL
4522,CUST004522,Jennifer,Jones,Affluent,723,Medium,39,2017,MA
4523,CUST004523,Liam,Chen,Mass Market,555,High,5,2020,MA
4524,CUST004524,Mei,Murphy,Mass Market,586,High,17,2015,WA
4525,CUST004525,Robert,Brown,Small Business,700,Medium,36,2019,WA
4526,CUST004526,Jose,Patel,Mass Market,624,High,3,2019,WA
4527,CUST004527,Raj,Nguyen,Mass Market,695,Medium,9,2021,NY
4528,CUST004528,Robert,Jones,Mass Market,608,High,24,2024,MA
4529,CUST004529,Ethan,Chen,Mass Market,677,Medium,2,2015,NY
4530,CUST004530,Lucas,Gonzalez,Small Business,821,Low,15,2016,WA
4531,CUST004531,David,Johnson,High Net Worth,765,Low,30,2021,TX
4532,CUST004532,Robert,Rodriguez,Affluent,734,Medium,31,2018,TX
4533,CUST004533,Jennifer,Kim,High Net Worth,772,Low,40,2023,WA
4534,CUST004534,James,Johnson,Small Business,719,Medium,6,2019,MA
4535,CUST004535,Lucas,Nguyen,Mass Market,722,Medium,12,2023,TX
4536,CUST004536,Ethan,Anderson,Mass Market,708,Medium,16,2019,CA
4537,CUST004537,Priya,Williams,High Net Worth,783,Low,25,2017,AZ
4538,CUST004538,James,Patel,Mass Market,675,Medium,5,2020,NY
4539,CUST004539,Olivia,Khan,Mass Market,740,Low,4,2020,CA
4540,CUST004540,Noah,Lopez,Mass Market,621,High,1,2016,NC
4541,CUST004541,Ahmed,Brown,Mass Market,655,High,6,2017,WA
4542,CUST004542,Priya,Williams,Mass Market,586,High,3,2017,WA
4543,CUST004543,Mei,Anderson,Mass Market,717,Medium,4,2018,NC
4544,CUST004544,Michael,Johnson,Mass Market,737,Medium,3,2017,MA
4545,CUST004545,Mei,Wilson,Mass Market,628,High,38,2016,WA
4546,CUST004546,James,Patel,Affluent,763,Low,17,2015,CA
4547,CUST004547,Noah,Martinez,Mass Market,563,High,36,2023,WA
4548,CUST004548,Linda,Khan,Affluent,694,Medium,10,2019,NC
4549,CUST004549,Ahmed,Wilson,Mass Market,612,High,38,2023,AZ
4550,CUST004550,Michael,Wilson,Affluent,749,Low,23,2024,TX
4551,CUST004551,David,Rodriguez,High Net Worth,762,Low,31,2024,CA
4552,CUST004552,Isabella,Williams,Small Business,556,High,40,2021,AZ
4553,CUST004553,Sofia,Miller,Mass Market,850,Low,20,2017,AZ
4554,CUST004554,Michael,Cook,Affluent,720,Medium,5,2016,NY
4555,CUST004555,Maria,Johnson,Mass Market,672,Medium,10,2019,WA
4556,CUST004556,Ava,Singh,Mass Market,779,Low,26,2023,FL
4557,CUST004557,John,Anderson,Affluent,703,Medium,19,2017,FL
4558,CUST004558,Ahmed,Rodriguez,Affluent,728,Medium,34,2020,FL
4559,CUST004559,Robert,Wilson,High Net Worth,820,Low,34,2020,NY
4560,CUST004560,David,Kim,Mass Market,659,High,28,2021,NY
4561,CUST004561,Ahmed,Miller,Mass Market,576,High,38,2021,AZ
4562,CUST004562,Ethan,Rodriguez,High Net Worth,824,Low,20,2018,AZ
4563,CUST004563,Michael,Kim,Mass Market,696,Medium,20,2023,TX
4564,CUST004564,Mei,Davis,Mass Market,689,Medium,25,2020,IL
4565,CUST004565,Robert,Kim,Mass Market,785,Low,4,2021,WA
4566,CUST004566,Mary,Anderson,Affluent,742,Low,29,2020,IL
4567,CUST004567,Wei,Lopez,Affluent,694,Medium,29,2015,NC
4568,CUST004568,Jose,Williams,High Net Worth,809,Low,24,2020,GA
4569,CUST004569,Michael,Chen,High Net Worth,769,Low,12,2017,NY
4570,CUST004570,Mary,Kim,Small Business,695,Medium,22,2024,WA
4571,CUST004571,Mary,Patel,High Net Worth,850,Low,20,2016,NY
4572,CUST004572,Patricia,Davis,Mass Market,731,Medium,7,2024,CA
4573,CUST004573,Ahmed,Nguyen,Mass Market,692,Medium,25,2016,CA
4574,CUST004574,Ava,Smith,Affluent,815,Low,10,2024,WA
4575,CUST004575,Ethan,Anderson,Mass Market,599,High,25,2019,NY
4576,CUST004576,Jennifer,Khan,Mass Market,687,Medium,2,2017,GA
4577,CUST004577,Jose,Davis,Mass Market,656,High,21,2024,IL
4578,CUST004578,Ava,Garcia,Mass Market,640,High,1,2016,CA
4579,CUST004579,Jennifer,Anderson,Mass Market,718,Medium,21,2017,NC
4580,CUST004580,Mary,Smith,Affluent,718,Medium,11,2020,GA
4581,CUST004581,John,Hernandez,Mass Market,711,Medium,8,2015,WA
4582,CUST004582,Isabella,Garcia,Affluent,733,Medium,23,2018,NC
4583,CUST004583,Ahmed,Khan,Affluent,733,Medium,40,2019,WA
4584,CUST004584,Ahmed,Martinez,Mass Market,634,High,3,2015,MA
4585,CUST004585,Raj,Anderson,Mass Market,841,Low,13,2016,TX
4586,CUST004586,Emma,Kim,Mass Market,612,High,4,2022,WA
4587,CUST004587,Ava,Lopez,Affluent,718,Medium,2,2024,FL
4588,CUST004588,Mary,Smith,Affluent,781,Low,26,2016,IL
4589,CUST004589,Michael,Martinez,Mass Market,672,Medium,1,2024,FL
4590,CUST004590,Patricia,Smith,Mass Market,707,Medium,18,2024,WA
4591,CUST004591,Mary,Miller,Affluent,780,Low,28,2017,NY
4592,CUST004592,Emma,Murphy,Mass Market,685,Medium,19,2023,CA
4593,CUST004593,Olivia,Martinez,Mass Market,471,High,40,2016,CA
4594,CUST004594,Lucas,Hernandez,Mass Market,693,Medium,40,2018,NC
4595,CUST004595,Olivia,Lopez,Affluent,766,Low,23,2017,FL
4596,CUST004596,Ava,Chen,Small Business,733,Medium,22,2020,TX
4597,CUST004597,Jose,Gonzalez,Mass Market,637,High,5,2015,NY
4598,CUST004598,Priya,Patel,Affluent,809,Low,37,2015,NC
4599,CUST004599,Lucas,Smith,Mass Market,575,High,26,2015,NC
4600,CUST004600,Olivia,Johnson,Mass Market,671,Medium,5,2021,AZ
4601,CUST004601,Ethan,Anderson,Mass Market,740,Low,31,2021,IL
4602,CUST004602,Raj,Murphy,Mass Market,850,Low,16,2015,MA
4603,CUST004603,David,Murphy,Small Business,649,High,9,2023,FL
4604,CUST004604,Noah,Martinez,Mass Market,557,High,20,2018,NC
4605,CUST004605,Linda,Smith,Affluent,850,Low,1,2020,GA
4606,CUST004606,Ahmed,Gonzalez,Affluent,779,Low,11,2022,WA
4607,CUST004607,James,Miller,Affluent,758,Low,11,2020,WA
4608,CUST004608,John,Patel,Mass Market,641,High,14,2015,GA
4609,CUST004609,David,Jones,Mass Market,688,Medium,26,2020,TX
4610,CUST004610,Patricia,Anderson,Mass Market,644,High,35,2019,IL
4611,CUST004611,Noah,Johnson,Mass Market,762,Low,12,2017,NC
4612,CUST004612,Linda,Davis,Mass Market,742,Low,20,2017,WA
4613,CUST004613,John,Smith,Mass Market,701,Medium,3,2016,NC
4614,CUST004614,Lucas,Wilson,Mass Market,731,Medium,3,2015,WA
4615,CUST004615,James,Khan,Mass Market,711,Medium,35,2018,AZ
4616,CUST004616,Liam,Rodriguez,Mass Market,619,High,16,2021,NY
4617,CUST004617,Patricia,Williams,Mass Market,574,High,25,2017,GA
4618,CUST004618,Linda,Jones,Mass Market,741,Low,40,2022,NY
4619,CUST004619,Ava,Hernandez,Mass Market,761,Low,30,2019,WA
4620,CUST004620,Olivia,Kim,Mass Market,645,High,29,2024,WA
4621,CUST004621,Jennifer,Williams,Mass Market,818,Low,11,2024,NC
4622,CUST004622,Raj,Wilson,Mass Market,697,Medium,20,2024,TX
4623,CUST004623,Mary,Davis,Mass Market,556,High,16,2021,GA
4624,CUST004624,Mei,Smith,Mass Market,733,Medium,10,2017,MA
4625,CUST004625,Jose,Nguyen,Affluent,847,Low,12,2020,CA
4626,CUST004626,Ahmed,Anderson,Mass Market,681,Medium,2,2019,NC
4627,CUST004627,James,Anderson,Affluent,753,Low,8,2017,CA
4628,CUST004628,Jennifer,Davis,Affluent,822,Low,36,2020,NY
4629,CUST004629,Michael,Wilson,High Net Worth,712,Medium,11,2017,CA
4630,CUST004630,Isabella,Ali,Affluent,672,Medium,11,2024,CA
4631,CUST004631,Liam,Brown,Mass Market,698,Medium,34,2020,NC
4632,CUST004632,Isabella,Smith,Mass Market,648,High,24,2022,NC
4633,CUST004633,Priya,Brown,Mass Market,699,Medium,8,2016,AZ
4634,CUST004634,Michael,Kim,Mass Market,630,High,24,2021,WA
4635,CUST004635,Olivia,Williams,Mass Market,791,Low,38,2023,WA
4636,CUST004636,Isabella,Anderson,Affluent,770,Low,31,2024,TX
4637,CUST004637,Wei,Kim,High Net Worth,799,Low,34,2016,NY
4638,CUST004638,Raj,Hernandez,High Net Worth,776,Low,16,2015,MA
4639,CUST004639,Raj,Murphy,Mass Market,674,Medium,39,2023,FL
4640,CUST004640,Olivia,Gonzalez,Mass Market,606,High,39,2016,TX
4641,CUST004641,Noah,Patel,Mass Market,796,Low,12,2023,AZ
4642,CUST004642,Maria,Martinez,Mass Market,725,Medium,4,2019,CA
4643,CUST004643,Robert,Garcia,Mass Market,659,High,31,2023,TX
4644,CUST004644,Mary,Garcia,Small Business,754,Low,36,2015,FL
4645,CUST004645,Elizabeth,Kim,Mass Market,745,Low,9,2024,FL
4646,CUST004646,Ava,Jones,Mass Market,722,Medium,4,2017,IL
4647,CUST004647,David,Rodriguez,Small Business,806,Low,32,2016,IL
4648,CUST004648,Isabella,Jones,Affluent,795,Low,34,2018,CA
4649,CUST004649,Priya,Lopez,Mass Market,740,Low,37,2016,NC
4650,CUST004650,Ethan,Smith,High Net Worth,770,Low,9,2018,NY
4651,CUST004651,Mary,Khan,Small Business,691,Medium,14,2017,NY
4652,CUST004652,Ethan,Murphy,Small Business,776,Low,10,2019,FL
4653,CUST004653,Robert,Murphy,Mass Market,788,Low,29,2017,MA
4654,CUST004654,Robert,Murphy,Mass Market,850,Low,7,2020,FL
4655,CUST004655,Ethan,Miller,Mass Market,695,Medium,3,2020,TX
4656,CUST004656,John,Wilson,Mass Market,696,Medium,22,2023,NY
4657,CUST004657,David,Gonzalez,Affluent,683,Medium,13,2021,NY
4658,CUST004658,Jose,Murphy,Mass Market,812,Low,39,2015,FL
4659,CUST004659,Ahmed,Anderson,Affluent,759,Low,23,2022,GA
4660,CUST004660,Patricia,Singh,Mass Market,818,Low,35,2024,FL
4661,CUST004661,Raj,Williams,Mass Market,592,High,2,2017,TX
4662,CUST004662,John,Wilson,Mass Market,681,Medium,5,2024,MA
4663,CUST004663,Wei,Singh,Affluent,731,Medium,3,2019,TX
4664,CUST004664,Isabella,Nguyen,Mass Market,745,Low,14,2024,CA
4665,CUST004665,David,Davis,Affluent,756,Low,35,2015,IL
4666,CUST004666,Emma,Gonzalez,High Net Worth,799,Low,26,2016,TX
4667,CUST004667,Noah,Williams,Mass Market,648,High,13,2017,CA
4668,CUST004668,Sofia,Smith,Mass Market,718,Medium,33,2021,NY
4669,CUST004669,Wei,Kim,Mass Market,744,Low,24,2020,GA
4670,CUST004670,Ahmed,Johnson,High Net Worth,780,Low,25,2021,FL
4671,CUST004671,Robert,Williams,Mass Market,657,High,37,2021,AZ
4672,CUST004672,Jose,Lopez,Mass Market,615,High,4,2021,IL
4673,CUST004673,Elizabeth,Rodriguez,Mass Market,759,Low,20,2024,NY
4674,CUST004674,Priya,Gonzalez,Mass Market,721,Medium,13,2022,IL
4675,CUST004675,Raj,Miller,Mass Market,850,Low,15,2024,NC
4676,CUST004676,Jose,Smith,Affluent,793,Low,20,2021,NC
4677,CUST004677,Jennifer,Anderson,Mass Market,590,High,13,2021,TX
4678,CUST004678,Wei,Jones,Small Business,634,High,28,2017,CA
4679,CUST004679,Elizabeth,Jones,Mass Market,746,Low,17,2016,FL
4680,CUST004680,Ava,Jones,Mass Market,747,Low,22,2021,AZ
4681,CUST004681,David,Ali,Mass Market,685,Medium,10,2020,CA
4682,CUST004682,Liam,Khan,Small Business,763,Low,3,2023,AZ
4683,CUST004683,Emma,Ali,Mass Market,721,Medium,40,2022,CA
4684,CUST004684,Priya,Jones,Affluent,748,Low,16,2024,IL
4685,CUST004685,Ava,Singh,Affluent,651,High,37,2016,GA
4686,CUST004686,Linda,Miller,Small Business,773,Low,36,2019,WA
4687,CUST004687,Robert,Cook,Mass Market,528,High,19,2018,MA
4688,CUST004688,Jose,Ali,Mass Market,806,Low,4,2017,WA
4689,CUST004689,Linda,Davis,Mass Market,838,Low,16,2023,IL
4690,CUST004690,Mary,Murphy,Mass Market,597,High,16,2018,CA
4691,CUST004691,Ethan,Lopez,Mass Market,747,Low,34,2016,MA
4692,CUST004692,James,Lopez,Mass Market,618,High,18,2021,WA
4693,CUST004693,Raj,Cook,High Net Worth,757,Low,25,2022,NC
4694,CUST004694,Sofia,Hernandez,Mass Market,646,High,30,2019,GA
4695,CUST004695,Ethan,Cook,Mass Market,721,Medium,18,2024,WA
4696,CUST004696,Jose,Davis,Mass Market,712,Medium,28,2018,WA
4697,CUST004697,Sofia,Rodriguez,Mass Market,675,Medium,26,2024,GA
4698,CUST004698,Raj,Nguyen,Small Business,609,High,25,2024,CA
4699,CUST004699,Michael,Rodriguez,Mass Market,659,High,9,2021,CA
4700,CUST004700,Maria,Martinez,Mass Market,806,Low,24,2017,NY
4701,CUST004701,Ethan,Smith,Mass Market,747,Low,37,2023,WA
4702,CUST004702,Elizabeth,Nguyen,Mass Market,625,High,6,2024,WA
4703,CUST004703,Raj,Gonzalez,Small Business,721,Medium,39,2017,TX
4704,CUST004704,Mei,Lopez,Affluent,732,Medium,37,2020,GA
4705,CUST004705,Elizabeth,Anderson,Small Business,806,Low,12,2021,CA
4706,CUST004706,James,Anderson,Mass Market,678,Medium,18,2018,TX
4707,CUST004707,Jose,Murphy,Mass Market,603,High,38,2018,CA
4708,CUST004708,Jennifer,Gonzalez,Small Business,698,Medium,8,2019,IL
4709,CUST004709,Ava,Rodriguez,Mass Market,813,Low,35,2015,NC
4710,CUST004710,Linda,Garcia,Mass Market,777,Low,27,2018,CA
4711,CUST004711,Raj,Hernandez,Affluent,746,Low,20,2019,FL
4712,CUST004712,Ahmed,Chen,Mass Market,620,High,27,2015,FL
4713,CUST004713,Linda,Brown,Small Business,752,Low,2,2022,NY
4714,CUST004714,Lucas,Ali,Mass Market,611,High,8,2023,MA
4715,CUST004715,Jose,Garcia,Mass Market,713,Medium,10,2023,CA
4716,CUST004716,Jose,Cook,Mass Market,737,Medium,36,2016,MA
4717,CUST004717,Olivia,Rodriguez,Mass Market,599,High,21,2016,TX
4718,CUST004718,Jose,Ali,Affluent,732,Medium,18,2018,TX
4719,CUST004719,Liam,Anderson,Mass Market,720,Medium,17,2021,IL
4720,CUST004720,Mary,Brown,Mass Market,731,Medium,32,2022,FL
4721,CUST004721,Lucas,Ali,Mass Market,735,Medium,2,2017,AZ
4722,CUST004722,Mei,Hernandez,Mass Market,642,High,10,2021,FL
4723,CUST004723,Ahmed,Anderson,Mass Market,657,High,9,2022,NC
4724,CUST004724,Wei,Ali,Affluent,720,Medium,21,2021,GA
4725,CUST004725,Michael,Anderson,Mass Market,507,High,1,2018,CA
4726,CUST004726,Mary,Khan,Mass Market,790,Low,3,2019,WA
4727,CUST004727,Ahmed,Kim,High Net Worth,774,Low,5,2017,NY
4728,CUST004728,Maria,Khan,Mass Market,765,Low,34,2020,NY
4729,CUST004729,James,Jones,Mass Market,769,Low,31,2015,TX
4730,CUST004730,John,Martinez,Affluent,834,Low,12,2017,WA
4731,CUST004731,Ava,Miller,Mass Market,613,High,8,2022,GA
4732,CUST004732,Emma,Martinez,Affluent,762,Low,15,2015,NC
4733,CUST004733,Raj,Miller,Mass Market,682,Medium,26,2016,AZ
4734,CUST004734,Sofia,Garcia,Mass Market,693,Medium,3,2016,FL
4735,CUST004735,Michael,Gonzalez,Affluent,770,Low,40,2016,WA
4736,CUST004736,Ethan,Jones,Affluent,711,Medium,34,2020,GA
4737,CUST004737,Isabella,Smith,Mass Market,671,Medium,39,2017,TX
4738,CUST004738,Isabella,Khan,Mass Market,536,High,32,2024,FL
4739,CUST004739,Robert,Cook,Mass Market,648,High,24,2020,NC
4740,CUST004740,Ava,Ali,Mass Market,813,Low,14,2020,FL
4741,CUST004741,Jennifer,Jones,Mass Market,744,Low,29,2017,FL
4742,CUST004742,Michael,Nguyen,Mass Market,736,Medium,39,2024,NC
4743,CUST004743,James,Martinez,Small Business,756,Low,24,2017,MA
4744,CUST004744,Mei,Lopez,Affluent,740,Low,15,2018,TX
4745,CUST004745,Priya,Wilson,Affluent,791,Low,6,2018,AZ
4746,CUST004746,Mary,Patel,Mass Market,646,High,26,2020,CA
4747,CUST004747,Olivia,Anderson,Affluent,732,Medium,3,2015,AZ
4748,CUST004748,Wei,Singh,Mass Market,677,Medium,32,2017,CA
4749,CUST004749,Mei,Garcia,Mass Market,775,Low,13,2023,GA
4750,CUST004750,Patricia,Smith,Mass Market,640,High,32,2015,CA
4751,CUST004751,Wei,Brown,Mass Market,672,Medium,23,2017,AZ
4752,CUST004752,Olivia,Ali,Mass Market,654,High,36,2018,TX
4753,CUST004753,Sofia,Ali,Affluent,817,Low,28,2016,IL
4754,CUST004754,David,Gonzalez,Affluent,791,Low,31,2023,FL
4755,CUST004755,Ahmed,Rodriguez,Mass Market,726,Medium,9,2020,TX
4756,CUST004756,Michael,Murphy,Mass Market,748,Low,10,2018,TX
4757,CUST004757,Ethan,Nguyen,High Net Worth,746,Low,2,2017,CA
4758,CUST004758,Elizabeth,Rodriguez,Mass Market,734,Medium,10,2024,WA
4759,CUST004759,Ava,Cook,Mass Market,717,Medium,37,2023,TX
4760,CUST004760,Jennifer,Cook,Mass Market,638,High,23,2017,GA
4761,CUST004761,Wei,Garcia,Mass Market,581,High,40,2015,WA
4762,CUST004762,Jose,Khan,Mass Market,699,Medium,4,2018,GA
4763,CUST004763,Lucas,Cook,Mass Market,693,Medium,31,2018,FL
4764,CUST004764,Lucas,Brown,Small Business,617,High,35,2016,NY
4765,CUST004765,Wei,Ali,Mass Market,711,Medium,32,2019,IL
4766,CUST004766,Linda,Smith,Mass Market,745,Low,32,2016,WA
4767,CUST004767,Olivia,Martinez,Affluent,789,Low,8,2018,AZ
4768,CUST004768,Robert,Smith,Mass Market,684,Medium,5,2020,FL
4769,CUST004769,Jennifer,Gonzalez,Mass Market,708,Medium,4,2021,AZ
4770,CUST004770,Ava,Gonzalez,High Net Worth,817,Low,15,2019,NC
4771,CUST004771,Ava,Lopez,Small Business,710,Medium,25,2022,CA
4772,CUST004772,Isabella,Rodriguez,Mass Market,642,High,31,2020,NY
4773,CUST004773,Maria,Rodriguez,Affluent,709,Medium,37,2020,CA
4774,CUST004774,Lucas,Ali,Mass Market,752,Low,5,2017,WA
4775,CUST004775,Priya,Cook,Affluent,751,Low,18,2016,CA
4776,CUST004776,Noah,Ali,Mass Market,669,Medium,22,2016,WA
4777,CUST004777,David,Smith,Small Business,668,Medium,37,2021,CA
4778,CUST004778,Isabella,Gonzalez,Mass Market,668,Medium,38,2024,FL
4779,CUST004779,Maria,Anderson,Mass Market,701,Medium,36,2024,MA
4780,CUST004780,Mei,Garcia,Mass Market,804,Low,4,2020,MA
4781,CUST004781,Mei,Jones,Mass Market,778,Low,2,2015,IL
4782,CUST004782,Priya,Garcia,Mass Market,816,Low,1,2017,CA
4783,CUST004783,Lucas,Patel,High Net Worth,763,Low,7,2024,TX
4784,CUST004784,Robert,Martinez,Mass Market,560,High,5,2016,FL
4785,CUST004785,Linda,Murphy,Mass Market,677,Medium,28,2024,NC
4786,CUST004786,Ahmed,Kim,Mass Market,733,Medium,37,2021,MA
4787,CUST004787,Mary,Chen,Mass Market,713,Medium,34,2021,MA
4788,CUST004788,John,Garcia,Affluent,850,Low,28,2018,MA
4789,CUST004789,Linda,Williams,Mass Market,749,Low,39,2022,TX
4790,CUST004790,Ahmed,Khan,Mass Market,649,High,25,2017,NY
4791,CUST004791,Maria,Murphy,Affluent,797,Low,37,2022,AZ
4792,CUST004792,Emma,Patel,Mass Market,579,High,35,2023,GA
4793,CUST004793,Linda,Khan,Mass Market,661,Medium,14,2020,NC
4794,CUST004794,Michael,Brown,Mass Market,668,Medium,39,2019,CA
4795,CUST004795,Maria,Martinez,Mass Market,784,Low,13,2021,NY
4796,CUST004796,Ava,Cook,Affluent,758,Low,38,2023,WA
4797,CUST004797,Linda,Brown,Mass Market,638,High,10,2017,NY
4798,CUST004798,Patricia,Chen,Mass Market,515,High,5,2017,WA
4799,CUST004799,Raj,Lopez,Affluent,689,Medium,32,2015,GA
4800,CUST004800,Elizabeth,Chen,High Net Worth,800,Low,30,2019,IL
